time,open,high,low,close,Volume,Volume MA
2020-03-09T07:30:00Z,204.8,206.5,203.6,204.57,210.74091,77.35026199999979
2020-03-09T08:00:00Z,204.57,207.46,204.57,206.2,17.34138,77.2950074999998
2020-03-09T08:30:00Z,206.54,207.12,206.24,206.74,11.29259,58.748496499999796
2020-03-09T09:00:00Z,204.87,206.6,204.4,204.46,62.01013,60.438795499999785
2020-03-09T09:30:00Z,204.47,204.47,201.5,201.87,6.30967,56.899540499999794
2020-03-09T10:00:00Z,202.73,203.76,202.03,203.3,63.07628,56.09812699999979
2020-03-09T10:30:00Z,203.05,204.27,202.05,203.92,12.21275,55.6442229999998
2020-03-09T11:00:00Z,202.28,202.28,198.14,199.49,49.54713,57.26743399999979
2020-03-09T11:30:00Z,199.07,200.76,197.57,197.57,34.74521,51.04280249999979
2020-03-09T12:00:00Z,200.87,202.18,199.64,201.25,23.70979,51.50598749999979
2020-03-09T12:30:00Z,201.97,203.13,201.87,203.12,28.13218,51.76968249999978
2020-03-09T13:00:00Z,203.66,203.66,200.08,201.2,172.85418,56.84397749999978
2020-03-09T13:30:00Z,200.16,201.67,195.44,198.72,69.53592,57.70714299999978
2020-03-09T14:00:00Z,198.28,200.51,197.23,197.26,36.67853,56.80794849999978
2020-03-09T14:30:00Z,199.69,199.69,193.39,196.17,99.69894,57.06811449999979
2020-03-09T15:00:00Z,193.39,196.57,191,191.23,66.13238,59.53078249999978
2020-03-09T15:30:00Z,191.1,193.34,186.75,192.53,170.43255,63.96232199999978
2020-03-09T16:00:00Z,189.93,196.33,188.84,196.33,144.26553,69.39992449999977
2020-03-09T16:30:00Z,196.33,199.38,193.34,195.26,87.63628,72.68322299999977
2020-03-09T17:00:00Z,194.29,194.64,191.04,192.04,21.81059,69.40814599999977
2020-03-09T17:30:00Z,191.07,192.99,190.03,190.76,65.12572,62.12738649999977
2020-03-09T18:00:00Z,190.13,193.23,189.01,190.08,92.91717,65.90617599999976
2020-03-09T18:30:00Z,190.94,193.17,189.8,192.44,157.23553,73.20332299999976
2020-03-09T19:00:00Z,193.33,195.5,193.33,195.5,10.79116,70.64237449999976
2020-03-09T19:30:00Z,195.29,196.3,194.79,195.59,17.53341,71.20356149999976
2020-03-09T20:00:00Z,196.38,197.05,194.45,195.49,34.9319,69.79634249999977
2020-03-09T20:30:00Z,197.2,197.99,194.4,196.65,67.57615,72.56451249999978
2020-03-09T21:00:00Z,195,196.8,193.06,195.64,79.64591,74.06945149999977
2020-03-09T21:30:00Z,195.1,196.17,192.45,193.53,70.19411,75.84189649999976
2020-03-09T22:00:00Z,194.33,195.79,192.27,195.61,83.97812,78.85531299999977
2020-03-09T22:30:00Z,195.36,196.83,195.12,196.81,11.47448,78.02242799999976
2020-03-09T23:00:00Z,197.15,198.92,196.15,197.23,101.31273,74.44535549999976
2020-03-09T23:30:00Z,197.29,202.95,197.29,201.65,116.36402,76.78676049999976
2020-03-10T00:00:00Z,202.09,202.09,200.66,200.88,4.71756,75.18871199999977
2020-03-10T00:30:00Z,202.59,202.84,201.25,202.67,28.9456,71.65104499999977
2020-03-10T01:00:00Z,202.85,203.78,202.85,203.38,21.23754,69.40630299999978
2020-03-10T01:30:00Z,202,202,199.76,199.76,19.46759,61.85805499999977
2020-03-10T02:00:00Z,199.96,200.89,199.96,200.27,62.13778,57.75166749999978
2020-03-10T02:30:00Z,200.35,200.83,199.68,199.68,43.82617,55.56116199999978
2020-03-10T03:00:00Z,199.51,199.51,198.92,198.92,12.76124,55.108694499999785
2020-03-10T03:30:00Z,200.69,201.54,200.41,201.54,8.35206,52.27001149999978
2020-03-10T04:00:00Z,201.42,202.76,201.42,201.6,8.40507,48.04440649999979
2020-03-10T04:30:00Z,201.03,202.29,200.93,202.29,22.44587,41.30492349999979
2020-03-10T05:00:00Z,201.41,202.16,201.41,202.07,8.17314,41.174022499999786
2020-03-10T05:30:00Z,202.26,202.69,202.15,202.15,34.85616,42.04015999999979
2020-03-10T06:00:00Z,201.48,202.07,201.28,201.73,26.79267,41.633198499999786
2020-03-10T06:30:00Z,201.1,201.1,199.67,199.81,9.07307,38.70804449999979
2020-03-10T07:00:00Z,198.77,198.77,196.79,197.47,13.96166,35.42383199999979
2020-03-10T07:30:00Z,196.36,198.12,196.36,197.55,24.24874,33.12656349999979
2020-03-10T08:00:00Z,197.54,199.03,197.54,199.03,22.96914,30.076114499999797
2020-03-10T08:30:00Z,198.77,199.63,198.15,198.42,47.26647,31.865713999999798
2020-03-10T09:00:00Z,198.31,198.44,197.53,198,12.24155,27.412154999999796
2020-03-10T09:30:00Z,197.4,197.4,197.4,197.4,0.32991,21.610449499999795
2020-03-10T10:00:00Z,197.4,198.85,197.4,198.85,3.43684,21.546413499999797
2020-03-10T10:30:00Z,200.4,203.3,200.4,202.65,53.16458,22.757362499999797
2020-03-10T11:00:00Z,202.83,203.8,202.11,202.7,148.0923,29.100100499999797
2020-03-10T11:30:00Z,203.62,203.75,200.56,202.39,297.50728,43.002084999999795
2020-03-10T12:00:00Z,202.2,203.14,202.19,203.14,231.84201,51.4872964999998
2020-03-10T12:30:00Z,202.99,205.79,202.88,205.13,55.5586,52.0739179999998
2020-03-10T13:00:00Z,205.31,205.31,203.95,203.95,30.08791,52.940251499999796
2020-03-10T13:30:00Z,202,202.93,201.5,202.93,20.55394,53.5503454999998
2020-03-10T14:00:00Z,203.38,204.42,203.25,204.16,31.6544,54.71281199999979
2020-03-10T14:30:00Z,203.64,203.64,201.99,202.38,6.05955,53.893495999999786
2020-03-10T15:00:00Z,201.95,202.13,201.32,202.13,14.61178,54.21542799999978
2020-03-10T15:30:00Z,200.5,200.5,194.03,194.03,238.73131,64.40918549999978
2020-03-10T16:00:00Z,194.26,198.74,194.26,198.47,78.76129,67.00761649999978
2020-03-10T16:30:00Z,197.41,197.6,196.7,197.6,20.30814,67.5693699999998
2020-03-10T17:00:00Z,198.05,198.58,197.26,198.58,8.45773,67.2941734999998
2020-03-10T17:30:00Z,199.24,199.24,197.34,198.54,64.72645,69.31805899999979
2020-03-10T18:00:00Z,199.61,199.61,196.8,196.8,69.32507,71.63585549999979
2020-03-10T18:30:00Z,197.95,198.65,197.68,198.6,18.10111,70.1775874999998
2020-03-10T19:00:00Z,199.02,199.21,199.02,199.21,0.63582,69.5973009999998
2020-03-10T19:30:00Z,199.96,200.99,199.96,200.99,4.73204,69.8174074999998
2020-03-10T20:00:00Z,200.96,201.2,200.17,200.99,20.20909,70.65601999999981
2020-03-10T20:30:00Z,201.29,203.06,201.28,202.35,13.12725,68.65415349999981
2020-03-10T21:00:00Z,201.57,202.55,201.57,202.38,8.65619,61.6823479999998
2020-03-10T21:30:00Z,201.93,201.93,199.65,199.65,37.7113,48.6925489999998
2020-03-10T22:00:00Z,201.31,201.8,201.3,201.3,18.64385,38.0326409999998
2020-03-10T22:30:00Z,200.98,201.99,200.98,201.87,5.34016,35.521718999999806
2020-03-10T23:00:00Z,201.31,201.31,197.6,200.54,19.39956,34.9873014999998
2020-03-10T23:30:00Z,200.54,200.54,199,199.62,94.95575,38.7073919999998
2020-03-11T00:00:00Z,200,200.64,200,200.64,0.23162,37.1362529999998
2020-03-11T00:30:00Z,200.8,200.8,200.3,200.3,1.37212,36.9018814999998
2020-03-11T01:00:00Z,201.49,202.09,200.34,200.34,5.25425,36.4340049999998
2020-03-11T01:30:00Z,201.37,201.38,201.22,201.22,24.88863,25.741870999999804
2020-03-11T02:00:00Z,201.57,201.57,199.91,199.91,16.41405,22.6245089999998
2020-03-11T02:30:00Z,200.85,200.85,199.87,199.87,0.28683,21.6234434999998
2020-03-11T03:00:00Z,199.22,200.58,199.22,200.55,24.84644,22.4428789999998
2020-03-11T03:30:00Z,201.01,201.01,201.01,201.01,0.25221,19.2191669999998
2020-03-11T04:00:00Z,200.79,201.1,200.09,200.09,10.06813,16.2563199999998
2020-03-11T04:30:00Z,199.68,200.04,199.68,200.04,12.24082,15.9633054999998
2020-03-11T05:00:00Z,199.11,199.11,198.22,198.22,0.57464,15.960246499999798
2020-03-11T05:30:00Z,198.82,198.82,196.15,196.15,29.89212,17.218250499999797
2020-03-11T06:00:00Z,198.87,198.87,198.87,198.87,0.07491,16.211541499999797
2020-03-11T06:30:00Z,199.13,199.13,196.6,196.63,23.5308,16.731718999999796
2020-03-11T07:00:00Z,196.11,198.05,196.11,197.97,25.26344,17.5620814999998
2020-03-11T07:30:00Z,197.06,198.08,197.06,198.08,8.10543,16.081787999999797
2020-03-11T08:00:00Z,197.76,199.9,197.75,198.2,9.76195,15.6376929999998
2020-03-11T08:30:00Z,197.29,197.72,195.51,197.27,16.00805,16.1710874999998
2020-03-11T09:00:00Z,196.25,196.25,195.5,195.7,30.85235,16.7437269999998
2020-03-11T09:30:00Z,196.32,196.32,195.74,195.74,2.55552,12.1237154999998
2020-03-11T10:00:00Z,195.85,195.85,193.09,193.89,35.51307,13.887787999999802
2020-03-11T10:30:00Z,194.36,194.36,193.67,193.67,18.22283,14.730323499999802
2020-03-11T11:00:00Z,195.47,195.47,193.78,193.82,29.40813,15.938017499999802
2020-03-11T11:30:00Z,195.72,196.59,195.69,195.7,3.77254,14.882212999999803
2020-03-11T12:00:00Z,195.23,195.23,193.26,194.77,84.68535,18.295777999999803
2020-03-11T12:30:00Z,194,194.89,193.36,194.41,2.87577,18.425224999999802
2020-03-11T13:00:00Z,195.46,195.63,194.52,195.63,16.42415,18.0041104999998
2020-03-11T13:30:00Z,195.27,195.92,193.33,193.62,36.51445,19.8172224999998
2020-03-11T14:00:00Z,193.34,195.06,193.27,195.06,14.05045,20.0163384999998
2020-03-11T14:30:00Z,195.05,195.07,191.44,192.58,77.97044,23.302819499999803
2020-03-11T15:00:00Z,192.44,192.93,191.97,192.07,27.09985,24.629079999999803
2020-03-11T15:30:00Z,190.81,190.81,186.83,189.34,251.358,35.70237399999981
2020-03-11T16:00:00Z,189.83,192.19,188.95,191.01,101.12801,40.7550289999998
2020-03-11T16:30:00Z,189.85,190.94,188.16,190.14,128.89432,46.023204999999805
2020-03-11T17:00:00Z,190.07,190.07,185.01,186.08,148.21962,52.17101399999981
2020-03-11T17:30:00Z,186.21,186.21,179,182.34,150.86743,59.30911399999981
2020-03-11T18:00:00Z,180.65,182.64,178.29,180.55,114.02189,64.5221109999998
2020-03-11T18:30:00Z,183.12,188.14,181.33,187.63,95.92674,68.51804549999981
2020-03-11T19:00:00Z,187.74,188.5,184.93,186.45,139.63906,73.9573809999998
2020-03-11T19:30:00Z,186.12,189.26,186.12,186.8,19.94078,74.8266439999998
2020-03-11T20:00:00Z,186.99,189.29,186.17,186.17,28.64548,74.4832644999998
2020-03-11T20:30:00Z,188.19,189.18,187.89,188.71,18.55986,74.5001159999998
2020-03-11T21:00:00Z,189,191.36,189,189.1,23.8026,74.21983949999981
2020-03-11T21:30:00Z,190.38,190.48,186.89,188.39,25.15187,75.28880599999981
2020-03-11T22:00:00Z,187.72,187.72,185.74,185.74,37.81439,72.94525799999981
2020-03-11T22:30:00Z,186.03,192.79,186.03,192.79,25.58903,74.0809209999998
2020-03-11T23:00:00Z,193.14,193.14,190.73,191.92,25.55448,74.53743749999981
2020-03-11T23:30:00Z,190.63,192.53,190.63,192.53,10.55575,73.23950249999982
2020-03-12T00:00:00Z,193.28,193.28,189.69,190.25,8.00115,72.93703749999982
2020-03-12T00:30:00Z,191.68,191.68,189.16,190.79,69.68206,72.52261849999982
2020-03-12T01:00:00Z,189.14,189.14,187.39,187.39,9.64665,71.64995849999981
2020-03-12T01:30:00Z,188.5,188.5,180.66,180.96,48.43351,61.50373399999982
2020-03-12T02:00:00Z,182,183.67,178.3,181.43,101.91218,61.542942499999825
2020-03-12T02:30:00Z,180.96,183.73,179.36,181.66,41.23486,57.15996949999983
2020-03-12T03:00:00Z,180.45,180.9,178.13,180,37.28807,51.61339199999983
2020-03-12T03:30:00Z,180.42,180.42,177.35,177.35,145.08909,51.32447499999982
2020-03-12T04:00:00Z,177.38,178.16,174.51,174.64,88.36445,50.041602999999824
2020-03-12T04:30:00Z,175.96,179.29,174.2,175,140.30335,52.26043349999983
2020-03-12T05:00:00Z,175.13,177.57,175,175,20.52408,46.30468449999983
2020-03-12T05:30:00Z,174.92,178.07,174.79,177.4,36.10622,47.11295649999983
2020-03-12T06:00:00Z,176.97,177.48,170.71,172.54,113.15122,51.33824349999983
2020-03-12T06:30:00Z,171.58,171.58,165.7,167.44,327.43504,66.78200249999983
2020-03-12T07:00:00Z,167.65,168.96,162,164.82,220.19751,76.60174799999983
2020-03-12T07:30:00Z,163.95,166.98,162,165.59,99.36579,80.31244399999983
2020-03-12T08:00:00Z,166.89,166.92,159.87,163.5,127.52912,84.79818049999983
2020-03-12T08:30:00Z,163.79,165.46,161.9,161.9,889.25578,127.98151799999982
2020-03-12T09:00:00Z,161.9,162.86,159.14,161.39,986.48607,176.02809749999983
2020-03-12T09:30:00Z,161.47,161.67,160.03,160.65,185.29658,184.76513899999983
2020-03-12T10:00:00Z,160.53,160.78,149,151.34,2749.25734,321.8279484999998
2020-03-12T10:30:00Z,151.07,151.08,117,121.68,1812.09159,408.9484249999998
2020-03-12T11:00:00Z,122.01,146.83,119.9,135,4778.84166,647.4081754999999
2020-03-12T11:30:00Z,135,136.08,124.21,130.01,794.38005,684.7055024999997
2020-03-12T12:00:00Z,136.98,141.83,132.01,140,256.20149,692.4199679999998
2020-03-12T12:30:00Z,140,140.05,132.03,133.27,99.01928,695.3091889999998
2020-03-12T13:00:00Z,135.75,138.59,131,132,601.20468,723.5050194999998
2020-03-12T13:30:00Z,132,132,123.9,128.47,1995.26544,816.0138369999997
2020-03-12T14:00:00Z,131.3,138.1,129.11,134.01,404.7675,831.8339894999999
2020-03-12T14:30:00Z,135,142.23,134.01,137,3735.84945,1011.6112945000001
2020-03-12T15:00:00Z,137,139.9,133.5,137.48,398.86542,1030.5283615
2020-03-12T15:30:00Z,136.88,139.16,135.54,139.16,142.50143,1035.8481219999999
2020-03-12T16:00:00Z,139.54,140.05,132.86,132.92,282.62248,1044.3216850000001
2020-03-12T16:30:00Z,132.63,132.7,129.1,132.08,1271.36919,1091.5183925000001
2020-03-12T17:00:00Z,132.08,138,132.08,135.15,160.24262,1088.5206480000002
2020-03-12T17:30:00Z,136.5,136.5,134.5,134.56,1002.78077,1133.691397
2020-03-12T18:00:00Z,136.1,136.7,132.82,135.59,60.53312,1130.341597
2020-03-12T18:30:00Z,135.89,135.89,130,135,515.06226,1111.6319210000001
2020-03-12T19:00:00Z,134.59,136.19,131.31,135.97,551.53526,1089.8843805000001
2020-03-12T19:30:00Z,135.88,137.09,133.51,135.33,154.17971,1088.3285370000003
2020-03-12T20:00:00Z,133.61,135.93,127.99,128,136.37162,957.6842510000004
2020-03-12T20:30:00Z,128.21,128.21,119.5,126.19,549.00099,894.5297210000004
2020-03-12T21:00:00Z,123.71,125.9,118.07,121.65,232.62958,667.2191170000004
2020-03-12T21:30:00Z,118.52,123.22,117,122,245.29407,639.7648180000004
2020-03-12T22:00:00Z,123.83,127.12,120.46,123.48,1029.3086,678.4201735000005
2020-03-12T22:30:00Z,123.4,123.4,118.2,119.4,113.56108,679.1472635000005
2020-03-12T23:00:00Z,117.19,118.76,96.8,105.6,857.62165,691.9681120000005
2020-03-12T23:30:00Z,107.8,107.8,97.04,103.3,702.13317,627.3114985000004
2020-03-13T00:00:00Z,104.8,109.2,99.19,99.19,477.27444,630.9368455000005
2020-03-13T00:30:00Z,103.39,106,98.99,101.91,1468.37458,517.5631020000004
2020-03-13T01:00:00Z,103.69,105.99,97.91,97.91,410.32254,518.1359580000004
2020-03-13T01:30:00Z,98.11,101,86.62,86.62,282.28633,525.1252030000004
2020-03-13T02:00:00Z,92.98,95,80.6,95,973.96738,559.6924480000005
2020-03-13T02:30:00Z,95,121.99,92.64,112.53,2378.41285,615.0446310000004
2020-03-13T03:00:00Z,112.53,139.11,106.47,132.16,1676.16907,690.8409535000004
2020-03-13T03:30:00Z,136.57,141.6,115.31,123.17,526.32265,667.0180475000004
2020-03-13T04:00:00Z,119.4,120.8,111.3,118.4,310.63309,679.5230460000005
2020-03-13T04:30:00Z,115.98,116,100.03,104.6,217.94138,664.6670020000004
2020-03-13T05:00:00Z,105.5,120.39,105.5,117,746.12056,674.3962670000003
2020-03-13T05:30:00Z,115.98,117.97,109.44,109.98,457.85647,689.5801050000003
2020-03-13T06:00:00Z,109.98,117.68,104.5,117.68,371.51882,701.3374650000003
2020-03-13T06:30:00Z,114.05,122.2,111.01,122.2,75.54214,677.6645225000003
2020-03-13T07:00:00Z,121.87,124.39,115.88,123.37,52.77886,668.6719865000002
2020-03-13T07:30:00Z,120.14,127.18,113.01,126.52,142.07957,663.5112615000003
2020-03-13T08:00:00Z,126.91,129.49,118.82,126.43,386.07307,631.3494850000003
2020-03-13T08:30:00Z,126.27,126.35,119.69,123.2,99.0041,630.6216360000003
2020-03-13T09:00:00Z,122.51,126.48,122.33,122.41,62.92632,590.8868695000003
2020-03-13T09:30:00Z,125.22,134.49,124.86,134.1,225.27278,567.0438500000004
2020-03-13T10:00:00Z,134.1,134.1,125.88,131.18,25.71874,544.4660650000004
2020-03-13T10:30:00Z,128.07,134.79,128.07,129.53,79.53304,475.0239880000005
2020-03-13T11:00:00Z,130.73,130.73,122.38,126.31,18.43132,455.4294270000005
2020-03-13T11:30:00Z,127,132.79,123.93,127.24,240.20897,453.32555900000045
2020-03-13T12:00:00Z,127.01,129.46,124.63,127.87,110.43634,410.14900700000044
2020-03-13T12:30:00Z,129.46,132.77,127.66,128.8,131.69438,297.8130835000004
2020-03-13T13:00:00Z,129.78,132.79,126.84,132.79,99.09258,218.95925900000037
2020-03-13T13:30:00Z,134.25,139.8,129.93,129.93,925.58579,238.9224160000004
2020-03-13T14:00:00Z,129.92,136.29,129.92,134,442.16894,245.49920850000035
2020-03-13T14:30:00Z,134,134.65,123.5,123.5,219.37602,245.57094050000032
2020-03-13T15:00:00Z,124.86,124.86,118.8,118.8,1540.93974,285.3118995000003
2020-03-13T15:30:00Z,115.04,123.62,111,121.57,151.25531,269.9818415000003
2020-03-13T16:00:00Z,121.89,123.28,118.34,122.46,178.20695,260.3162480000003
2020-03-13T16:30:00Z,119.99,126.42,115.82,122.64,178.7767,265.47797600000035
2020-03-13T17:00:00Z,121.4,123.78,119.54,120.53,176.76525,271.67729550000035
2020-03-13T17:30:00Z,121.99,123.74,120.07,122.21,90.45911,269.09627250000034
2020-03-13T18:00:00Z,121.81,121.81,116.85,116.85,58.57238,252.7212380000003
2020-03-13T18:30:00Z,116.97,119.54,112.41,117.91,169.80635,256.2613505000003
2020-03-13T19:00:00Z,117.92,121.07,115.01,118.43,336.95431,269.9627500000003
2020-03-13T19:30:00Z,115.03,130.19,115,127.73,198.46181,268.6222015000003
2020-03-13T20:00:00Z,127.18,128.43,122.24,128.11,346.68708,284.6706185000003
2020-03-13T20:30:00Z,128.8,128.98,126.21,126.51,600.28295,310.70811400000025
2020-03-13T21:00:00Z,126.73,128.19,124.82,128.19,100.16355,314.79472550000025
2020-03-13T21:30:00Z,128.32,132.13,125.23,128.95,227.97078,314.1828160000003
2020-03-13T22:00:00Z,127.9,129.9,126.61,129.67,72.08253,312.26512550000024
2020-03-13T22:30:00Z,129.62,132.51,129,132.51,39.09449,307.6351310000003
2020-03-13T23:00:00Z,132.5,137.29,130.89,134.11,167.95734,311.07836900000024
2020-03-13T23:30:00Z,131.69,134.01,129.35,132.94,90.30345,269.31425200000024
2020-03-14T00:00:00Z,132.43,133.96,130.07,131.79,57.72072,250.09184100000024
2020-03-14T00:30:00Z,132.51,133.42,131.66,131.66,7.17826,239.48195300000026
2020-03-14T01:00:00Z,131.4,131.4,129.16,129.52,21.86699,163.52831550000025
2020-03-14T01:30:00Z,129.27,133.64,129.06,133.64,50.15097,158.47309850000028
2020-03-14T02:00:00Z,132.88,132.88,128.64,130.22,87.42312,153.93390700000026
2020-03-14T02:30:00Z,129.19,131.88,128.59,131.88,12.60835,145.62548950000024
2020-03-14T03:00:00Z,131.79,134.01,131.37,134.01,45.87695,139.08107450000026
2020-03-14T03:30:00Z,133.38,133.64,132.38,132.7,39.14225,136.51523150000025
2020-03-14T04:00:00Z,132.01,132.01,129.32,131.44,56.64747,136.41898600000025
2020-03-14T04:30:00Z,131.61,132.01,131.52,131.52,2.68054,128.06269550000025
2020-03-14T05:00:00Z,130.45,131.33,130.45,131.33,3.99344,111.41465200000025
2020-03-14T05:30:00Z,129.85,130.25,129.13,129.94,33.73611,103.17836700000025
2020-03-14T06:00:00Z,129.24,129.8,129,129.41,7.60916,86.22447100000025
2020-03-14T06:30:00Z,130.29,131.14,129.5,130.21,37.75513,58.09808000000025
2020-03-14T07:00:00Z,129.06,129.67,128.45,129.39,34.56156,54.81798050000026
2020-03-14T07:30:00Z,129.8,131.77,129.8,131.77,17.90665,44.31477400000026
2020-03-14T08:00:00Z,129.39,129.39,125.92,126.49,35.8366,42.50247750000026
2020-03-14T08:30:00Z,125.82,127.89,125.7,126.39,44.67115,42.78131050000026
2020-03-14T09:00:00Z,126.57,126.61,126,126,677.90356,68.27862150000026
2020-03-14T09:30:00Z,126.34,126.77,123.01,123.56,34.97496,65.51219700000027
2020-03-14T10:00:00Z,125,126.7,123.95,126.7,970.2167,111.13699600000027
2020-03-14T10:30:00Z,127.38,128.02,125.5,126.57,580.2446,139.79031300000025
2020-03-14T11:00:00Z,126.94,127,126.15,127,568.90139,167.14203300000025
2020-03-14T11:30:00Z,127.55,129.56,126.9,127.94,12.90159,165.27956400000025
2020-03-14T12:00:00Z,127.32,127.32,125.18,125.99,15.28675,161.67274550000027
2020-03-14T12:30:00Z,126,126,124.91,126,94.80339,165.78249750000026
2020-03-14T13:00:00Z,126.16,126.19,124.99,125.81,56.77299,166.32729950000027
2020-03-14T13:30:00Z,125.78,126.03,124,124,149.05881,171.82312750000028
2020-03-14T14:00:00Z,124.4,124.78,122.73,124.78,297.38617,183.86006250000028
2020-03-14T14:30:00Z,124.83,124.83,122.74,123,1148.78943,241.1655070000003
2020-03-14T15:00:00Z,123,124.6,123,124.31,901.61459,286.0465645000003
2020-03-14T15:30:00Z,124.22,124.41,123,123.54,1030.38042,335.8787800000003
2020-03-14T16:00:00Z,123.1,125.73,123.03,125,2690.34167,470.01540550000027
2020-03-14T16:30:00Z,124.95,125.16,123,124.74,51.0687,470.6810840000003
2020-03-14T17:00:00Z,124.69,124.69,123.01,123.5,880.30045,512.9680285000003
2020-03-14T17:30:00Z,123.5,124.79,122.73,123,892.05243,556.6753175000002
2020-03-14T18:00:00Z,123,125.71,122.74,125.6,2047.88819,657.2778970000002
2020-03-14T18:30:00Z,125.85,127.06,124.6,125.47,74.59342,658.7740105000001
2020-03-14T19:00:00Z,124.98,125.78,124.01,125.78,25.77079,626.1673720000001
2020-03-14T19:30:00Z,125.26,125.67,124,124,14.34438,625.1358430000002
2020-03-14T20:00:00Z,123.07,124.45,123.03,123.14,103.72942,581.8114790000002
2020-03-14T20:30:00Z,123.03,123.37,122.73,122.8,47.94758,555.1966280000001
2020-03-14T21:00:00Z,122.85,123.84,122.5,123.63,43.48439,528.925778
2020-03-14T21:30:00Z,123.48,124.18,123,123.01,10.62646,528.8120215000001
2020-03-14T22:00:00Z,123,123.21,118.68,120.19,39.60403,530.0278855000001
2020-03-14T22:30:00Z,117.41,120.76,116.05,119,1514.98277,601.0368545000002
2020-03-14T23:00:00Z,119,119,115,117.11,95.28448,602.9624290000003
2020-03-14T23:30:00Z,115.08,118.46,115,116.26,53.24611,598.1717940000002
2020-03-15T00:00:00Z,116.26,117.49,113.91,113.91,55.58659,586.0818150000002
2020-03-15T00:30:00Z,116.78,116.78,113.98,113.98,826.19849,569.9522680000002
2020-03-15T01:00:00Z,114.99,117.52,114.42,116.77,260.57068,537.9000725000003
2020-03-15T01:30:00Z,115.4,115.74,115.4,115.51,12.35553,486.9988280000004
2020-03-15T02:00:00Z,115.81,115.81,112.84,114.18,8.32675,352.89808200000044
2020-03-15T02:30:00Z,114.2,116.37,112.94,112.94,50.5338,352.87133700000044
2020-03-15T03:00:00Z,115,116.52,113.64,113.66,7.32963,309.22279600000047
2020-03-15T03:30:00Z,113.98,115.77,112.79,115.3,15.0412,265.37223450000045
2020-03-15T04:00:00Z,115.73,115.78,113.78,113.78,27.16445,164.3360475000005
2020-03-15T04:30:00Z,115.76,116.82,115.76,116.32,32.10103,162.21142800000047
2020-03-15T05:00:00Z,116.36,116.82,114.12,116.36,18.46736,161.8462565000005
2020-03-15T05:30:00Z,116.98,116.98,116.98,116.98,2.02321,161.23019800000048
2020-03-15T06:00:00Z,117.57,118.56,115.99,117.93,7.63884,156.42566900000048
2020-03-15T06:30:00Z,117.93,117.93,117.46,117.46,16.01032,154.82880600000047
2020-03-15T07:00:00Z,116.02,116.02,114.76,115.22,1.17643,152.71340800000047
2020-03-15T07:30:00Z,116.04,117.14,116,116,628.53468,183.60881900000044
2020-03-15T08:00:00Z,115.84,115.84,114.21,114.21,750.33709,219.14547200000044
2020-03-15T08:30:00Z,114.21,114.21,112.04,113,1060.75334,196.43400050000042
2020-03-15T09:00:00Z,112.5,115.83,112.02,112.09,2220.24453,302.68200300000046
2020-03-15T09:30:00Z,115.23,115.23,111.01,111.04,339.31142,316.9852685000004
2020-03-15T10:00:00Z,111.01,115,111.01,115,2214.2965,424.9207640000004
2020-03-15T10:30:00Z,115,118.97,113,118.73,904.93062,428.85737050000046
2020-03-15T11:00:00Z,117.5,117.5,114.73,116,1197.21971,475.6898220000004
2020-03-15T11:30:00Z,116,119.11,115.5,116.61,1218.95918,536.0200045000004
2020-03-15T12:00:00Z,116.7,118.01,116.61,117.6,1605.06444,615.8568890000004
2020-03-15T12:30:00Z,117.01,118.54,113.06,115,1192.39104,672.9497510000003
2020-03-15T13:00:00Z,116,120.46,116,117,23.12683,673.7396110000003
2020-03-15T13:30:00Z,117,119.69,117,119.69,490.92445,697.5337735000004
2020-03-15T14:00:00Z,121.6,121.6,116.99,116.99,1.18092,696.2345970000003
2020-03-15T14:30:00Z,116,120.19,116,120.19,301.27955,709.6935230000004
2020-03-15T15:00:00Z,119.99,119.99,119.98,119.99,3.72542,708.9564260000004
2020-03-15T15:30:00Z,117.04,120.49,117.03,119.79,41.631,710.9368155000004
2020-03-15T16:00:00Z,117.04,117.05,117,117,28.13315,711.9615310000004
2020-03-15T16:30:00Z,117,117.99,115.25,115.25,27.59454,712.5407420000004
2020-03-15T17:00:00Z,118,120.49,118,119.47,50.38608,715.0012245000005
2020-03-15T17:30:00Z,119.47,122,118.1,119.34,506.78761,708.9138710000004
2020-03-15T18:00:00Z,119.41,119.81,119.29,119.3,55.14167,674.1541000000004
2020-03-15T18:30:00Z,119.3,120.61,117.79,118.35,45.1402,623.3734430000005
2020-03-15T19:00:00Z,119.93,120.29,118.46,120.29,9.33134,512.8277835000006
2020-03-15T19:30:00Z,122.29,122.29,122.25,122.25,4.24054,496.07423950000054
2020-03-15T20:00:00Z,119.52,119.52,119.52,119.52,0.82072,385.40045050000055
2020-03-15T20:30:00Z,119.52,119.52,116.91,116.91,2.87123,340.2974810000005
2020-03-15T21:00:00Z,116.76,122.25,115.42,120.07,134.13643,287.1433170000005
2020-03-15T21:30:00Z,120.63,130.51,120.63,124.85,710.40976,261.7158460000005
2020-03-15T22:00:00Z,124.88,126.99,115.84,120,233.41995,193.13362150000052
2020-03-15T22:30:00Z,117.73,119.9,115.91,117.46,125.8428,139.8062095000005
2020-03-15T23:00:00Z,118.59,120.53,117.76,119.15,28.42939,140.07133750000048
2020-03-15T23:30:00Z,118.59,119.53,116.86,119.15,15.49206,116.29971800000048
2020-03-16T00:00:00Z,116.5,117.72,113.19,115.99,18.32522,117.1569330000005
